ID;Polarity;Text
729706_1;negative;My bad.
781197_1;negative;Igor is an idiot and we *do* need gmake.
798939_1;negative;Shit I missed a cast.
810778_7;negative;This is clearly bad webserver behaviour.
890057_1;negative;PreCommit-HDFS-Build is stuck.
940145_6;negative;So it is stuck somewhere.
973402_1;negative;But now that I think about it it may crap out when coming back to read even on a recovered file.
987223_1;negative;@Matt... I'm an idiot I used the wrong patch. Sigh.
1796476_2;negative;I'm however very interested in this feature as it is essential to me.
369884_1;negative;bq. this is solr's fault by having a getter that does some heavy duty xml shit.
1553771_1;negative;It also happens at the very startup after he has loaded only 3 sstables (hence DataTracker likely have 3 sstables not a shit load).
369034_1;negative; (In this particular case Hoss clearly intended to use the no-no word as an intensifier and not to stir shit.)
711843_7;negative; I used to be the latter but then I went to law school and got a degree in this shit. 
711843_8;negative;Then to make matters worse since the mid-1990's I've been offering pro bono advice to non-profit foundations whose members insult me regularly and assume I'm an amateur.  
711843_9;negative;Someone but I'm not sure who owes me a public apology here.  /Larry  
1340869_1;negative;"Shit there is an dependency. Please go to Preferences -> LDAP -> Entry Editor and enable the option ""Show operational attributes""."
1659098_1;negative;that's bad Content-Type from gSOAP.
1019716_2;negative;Pull it back in if you think different.
659090_1;negative;Hmm ... this is quite bad.
1014870_9;negative;You are messing down deep below hbase in dfs.
479640_1;negative;Damn it sry lost the orientation.
878663_1;negative;Oh my stupid:)
795658_1;negative;oh ...geez I'm an idiot.
1460620_5;negative;@jira - I wish you didn't suck so much.
1097157_2;negative;My bad.
1107226_2;negative;(How bad is this?
602431_1;negative;I'm confused.
491593_1;negative;Of course it could...  :-)  DOH!
1462478_4;negative;Then you're pretty well screwed. 
1604604_2;negative;Damn Chuck is scary.
1574716_1;negative;Well that sucks.
168182_1;negative;Bad memory.
422120_1;negative;This is a pretty awful bug.
614890_1;negative;Replaced patch with fix to catch more bad variables
923961_29;negative;Does this suck?
377662_2;negative;Of course StrFieldSource is a private class  No it's not.
343003_3;negative;CSS is really confusing sometimes.
1508156_3;negative;Django is a fullstack framework Click is not.
1142125_2;negative;It seems really confusing.
760720_2;negative;Hell or high water.
653972_4;negative;-1 to jar hell.
1575811_3;negative;That would suck.
664416_18;negative;If the different segments are somewhat homogeneous then these stats should pretty much be very close anyway.
1005556_7;negative;It's not too bad once CacheConfig is in.
1575380_2;negative;Not too bad though since clearing out commitlog segments is easily done.
775669_1;negative;My bad had a typo in the subscription e-mail.
1583248_1;negative;My bad.
494695_12;negative;I looked at our distributed pom.xml and they're pretty obscure.
645729_8;negative;Hell UnaryFunction might even be faster than all of these calls in a row. 
363937_1;negative;Damn.
679938_5;negative;Ie both at are bad.
313850_1;negative;durrrh that sucks.
1342154_2;negative;My bad.
797123_1;negative;I'm an idiot.
360997_3;negative;Splitting an existing sub-shard gets stuck up.
370394_4;negative;This is bad.
1341264_1;negative;Oopps bad move !
227345_1;negative;the recommendation in the wiki is bad.
709675_2;negative;"I'm starting to think of ""DLL Hell."""
1343458_2;negative;#NAME?
1037111_1;negative;Fix bad patch
1446418_1;negative;Logger on top of Log4J and its abstract base class for supporting other frameworks.
1216454_2;negative;My bad.
1117164_1;negative;Hudson seems to be stuck on this. 
1184606_2;negative;My bad...
1015575_79;negative;which is silly -- bad package encapsulation).
807104_2;negative;My bad.
1090110_1;negative;Oops had a bad comparator in the TestCLI config.
697280_4;negative;My bad.
787029_1;negative;<gmcdonald>  my bad 
1166447_1;negative;My bad.
1570960_2;negative;My bad.
1017759_2;negative;Pull it back in if you think different.
756748_2;negative;Aaarrggh how stupid of mine  to have a System.out again!
645729_8;negative;Hell UnaryFunction might even be faster than all of these calls in a row. 
484844_2;negative;I always get the same stupid error.
807104_1;negative;Damn maven!
360160_1;negative;I don't care if everything is pretty or not but we should at least support basic admin functionality in IE IMO (though I have not used it for years for just about anything).
1340592_1;negative;I've looked at what can be done within the NSIS framework we use to build the Windows installer.
816440_11;negative;A feature with wrong functionality is as bad as if not worse than a bad performance.
1480433_1;negative;Doh!
376155_4;negative;Am I doing something stupid here?
1570651_1;negative;* Replaced TreeMap with an Array of final 'Segment' objects ** (now very slightly faster than trunk) * Rebased for trunk * Removed the patch renaming SSTableReaderTest to SegmentedFileTest  I didn't remove the builder pattern because the alternative seems pretty ugly (copying the segments array for every append).
1143627_10;negative;HADOOP-2949:  - If tarball is specified HOD no longer validates for the pkgs directory in gridservice-hdfs or mapred sections as these are not going to be used anyway.
235183_3;negative;Too bad we can't use position:fixed in IE6.
716082_59;negative;This is always a really bad way to design software.
734585_7;negative;It may suck but at least *I* won't be the one bringing in a dumb dependency to a logging library.
689700_12;negative;How on earth is it buggy?
819338_5;negative;"I didn't do that because that seems bad in hive so I returned ""null"" from the operation."
331800_3;negative;They don't vote they whine that something (or everything) sucks.
390380_1;negative;Damn dyslexia!
1352960_2;negative;Damn it !
1014736_5;negative;Doing it at the hackathon you'd have a few fellas at your shoulder to give you pointers should you get stuck.
726608_1;negative;Ah that was my bad.
633319_5;negative;My bad.
1447251_2;negative;it's my bad.
700813_1;negative;Ah too bad.
1604604_2;negative;Damn Chuck is scary.
1629017_7;negative;Here is quite bad.
1166113_3;negative;This name gets confusing with all of our prenamed *Worker* and *Master* classes.
1323405_2;negative;* release of the framework.
1036745_4;negative;Not pretty. 
1456574_2;negative;That's pretty unlikely.
1142601_1;negative;Pretty much everything that FSNamesystem (ie.
1446136_2;negative;Kind of sucks.
822155_2;negative;Since this patch is so damn large already I won't be making anymore changes to this other than critical/blocker bug fixes.
706069_21;negative;But please don't say that my reasoning is bad - because it is not.
1675227_2;negative;I really don't care.
1154490_1;negative;I am planning to use this framework for some new RPCs I am adding.
986179_2;negative;Don't hate me just throwing this out there.
1110767_1;negative;Weird.
1029356_4;negative;For those of us who don't care about ivy in fact lose something - a easy to build hbase.
685936_2;negative;Where on earth are you anyway?
1151657_1;negative;My bad this is already done.
935305_2;negative;My bad.
921646_4;negative;My bad.
289511_5;negative;Bad IE.
741317_1;negative;Stupid user error :)
1461162_1;negative;Weird.
1534996_1;negative;That's weird.
1442119_6;negative;Actually I don't want to specify the encoding because I don't care how the data is transported to me.
215355_1;negative;I don't care what we do as long as we don't change the attributes in JSP significantly.
1582964_1;negative;The Async API in http client 4.x really sucks.
1023195_2;negative;I'll just put fix in under this issue.
1158826_1;negative;I'd say to hell with windows minority :)
902952_10;negative;Because we don't care for this in cases where we there is no node that is down.
766334_3;negative;The eclipse ui was completly stuck which was similiar to the other experinces.
1208484_1;negative;Juhani..my bad i was mistaken.
1148854_7;negative;Seeking back is pretty inefficient in DFS.
1120812_1;negative;Hudson is stuck.
942516_1;negative;That's weird.
748115_2;negative;If that would be the case this would be bad design.
676102_5;negative;This just seems really evil.
239501_1;negative;My bad uploaded the wrong patch.
1625109_6;negative;I just hate having no clue what a file is really depending on ) 
344525_1;negative;Ah damn I thought it was fixed :/  Guillaume ?
376790_18;negative;I abbreviated the heck out of my arguments and thinking but damn it thats what I think :)
769631_1;negative;A stupid bug in a patch that is already applied.
802486_5;negative;This whole thing is really pretty trivial.
1467851_3;negative;An output connector should also have a say in what URLs it will accept.
1542045_1;negative;"Turning off hints is basically intended as a ""oh shit something is broken with hints let's turn it off"" switch."
778795_1;negative;why on earth would it match anything you have not even touched the Apache install.
291420_4;neutral;Anyway created a patch ...  
349845_1;neutral;Ah HA!
1015425_2;neutral;Until there is a general mechanism Hbase should do something.
1027272_2;neutral;but there is no such limitation in the consistent algorithm behind ZK.
1041633_1;neutral;It will be taken care as part of HADOOP-7642.
1078380_3;neutral;What is convenient for the user to download two archives to run the project (or install maven)?
1078538_1;neutral;Okay Edward you haven't understood how it works.
1078538_2;neutral;Maybe you know it better when I show you some code.
1078538_4;neutral;If you want to have a binary sequencefile format then do this.
1078538_7;neutral;What if you want to change this binary format?
1078538_9;neutral;You must take care about versioning then and that is because we need a proxy between the inputformat and our vertex API.
1082300_3;neutral;Contributed by Vinay.
1099350_3;neutral;Gimme a few mins to clean this up properly.
1108919_2;neutral;Is the -put command returning non-0 to indicate failure?
1182528_2;neutral;I would have hopped that the URI(String) constructor would have decoded things properly (or encoded them as it happens to be here).
1191462_1;neutral;Continue with stupid questions :)  Who is sponsor and mentor of project?
1191462_2;neutral;So who should create mail lists bug databases etc.
1203586_5;neutral;"We are all different"" Crowd ""I'm not"" Dissenter Monty Python's Life of Brian "
1217410_2;neutral;"Turns out that Ubuntu dropped 32 bit support for 'whatever' in 12.04 and now you need to run ""sudo apt-get install ia32-libs"" in order to get older executables to run."
1258790_1;neutral;On 2009-06-08 19:22:03.496 kjian commented: Localization data error.
1258790_2;neutral;On 2009-06-08 19:22:40.967 kjian commented: Localization issue.
1289367_18;neutral;[rvollmar 3/27/07] There are two bugs that are causing backwards compatibility issues and I think the emails we've been exchanging have confused them.
1326110_2;neutral;First an attempt is made to convert       * each argument.
132669_3;neutral;It is better to express such things in Java or in a query language that is designed for that.
132669_5;neutral;"In addition in the longterm we will all most likely be using annotations and the ""fetch group"" notion does *not* work with annotations."
1328594_8;neutral;It's generally pretty straightforward but extensibility is not quite clear.
1342186_2;neutral;I have changed one test to see what will happend if I set the pwdIdle to b > 0 and the test passes.
1342186_3;neutral;What exactly is your configuration ?
1342658_4;neutral;Also we have some problem during replication just when we try to replicate some deletion and it might prefectly explain why we get those issues.
1345883_3;neutral;(Ok as expected ...)  Waiting for a better log when you will have installed a new server build from 1.0-trunks then.
1346179_3;neutral;The search result entry requests does not return the correct DN because it use the internal representation (byte[]) instead of using the user provided value which contains escaped values.
1346179_4;neutral;Here we have two options : 1) work with the internal value but escape all the special chars 2) work with the stored UP value.
1346179_5;neutral;I think the bnest solution is (2) because the UP value is supposed to be valid - it has successfully been parsed when the first request arrived -.
1346179_6;neutral;This will impact two parts : - searchResultEntry - all the response that contains a LdapResult and which returns a MatchedDN.
1346179_7;neutral;I already have a fix for the first request but the question is : which version will integrate this modification ?
1346179_8;neutral;any suggestion ?
1351574_3;neutral;Then you might switch filter chains to ?
137361_1;positive;Thanks!
137361_3;neutral;We need a proper JUnit test for this!
1398734_1;neutral;Thanks for reviewing the patch Mamta!
1398734_2;neutral;I've been trying to test a patched build with ibm 1.5. on iseries but have run into trouble: - OOM with suites.All.
1398734_3;negative;I've been running with -Xmx1024M -Xms1024M before and that worked in the past...Not sure what's going on now.
1398734_4;neutral;A second run (with 2048M) only got worse (sooner) OOM behavior and after that I had trouble getting rid of my processes - apparent hang with derbyall:lang/wisconsin.java.
1398734_6;neutral;On rerun I let it go for 20 mins but apart from the database getting booted (derby.log) nothing at all showed up in any of the output files (i.e.
1398734_8;neutral;During the 10.5.1.1 test cycle this test took about 5 mins (and passed).
1399944_7;neutral;I think I prefer this approach.
1411398_1;neutral;I remember that rule for line breaking in Japanese was very different from that of English.
1411398_2;neutral;In English sentence there exists space between words and that space tells where the line can be breaked.
1411398_3;neutral;However Japanese sentence does not have such a useful space between words.
1417110_1;neutral;Can this be closed?
1423346_2;negative;I too am concerned about the  DRDA 255 byte character string limit.
1424522_1;neutral;You can close this out.
1429235_2;neutral;plz fix it properly till tomorrow Ort I'll close this for 0.4 again.
1459591_2;neutral;I'll open one now so I don't forget.
1460757_2;neutral;Think you could make a failing test case and/or patch to show the behaviour?
1462558_7;neutral;But I could join them.
1488789_1;neutral;For VMware we noticed that there are several places requiring cleanup of staging storage object which requires a generic approach to thoroughly fix them and cannot make it in 4.2.0.
1539694_6;positive;I think SSTableDeletingTask is a good spot I just wasn't sure if that would be appropriate.
1541857_1;neutral;Why is it unsafe to share filter in SelectStatement for NQF?
1550511_2;neutral;Looks like you need to report this to the high-scale-lib project.
1564457_1;positive;Nice try :-)  I was Mr I dont believe in magic from the very beginning.
1564457_2;neutral;I thought that there are some common cases like tail and head caching or exclusion of columns that could be implemented.
1564457_3;neutral;But never mind - maybe the proposed cache is all greatness.
1564457_5;neutral;So to prevent a rude awakening for some users it might be cool to provide some means (config or whatever) that works similar as the current version.
1564457_6;neutral;Or at least schedule this for a release which allows for a downgrade.
1567293_3;neutral;Gotta show off the shinies first of course.
1572610_3;neutral;So we convert Scanner back into an Iterator over a lazily fetched Slice subclass?
1578235_1;neutral;Disagree.
1598805_1;neutral;Closing all 1.6.0 issues
1628616_1;neutral;The Calculator sample now works with SimpleAxisServer.
1660328_9;positive;Are we on the good path...
1710387_1;positive;hi Dan!!
1718151_1;positive;Wow sure!
1729265_5;neutral;This practice in general seems really confusing to me this bug is refed in the 1.5.0 release notes tagged in svn. 
1778787_1;neutral;Well I'm not sure what was happening but I just upgraded to Spring 1.2 final and this issue does not happen anymore.
1778787_3;neutral;It really *did* happen in an earlier version though....
1787887_1;neutral;I disagree.
1787887_2;neutral;The manual should provide sufficient insight into the important use cases.
1787887_3;neutral;People tend to review javadoc when things don't go as expected or are unclear.
1787887_5;neutral;etc.
1787887_7;neutral;I reviewed javadoc but right or wrong I didn't come across this.
1787887_8;neutral;Google was also strangely quiet.
1800179_1;neutral;stupid autoresize option doesn't resize it correctly
1805685_3;neutral;) - it should be in AJDT in a couple of days.
1817942_1;neutral;I am sufficiently archaic as to have only a pre-ANSI-C K&R.
1817942_2;neutral;You can put *expressions* separated by commas in a for even back then:    for (i=1 j=100 i<j i++ j--)  But I guess that the tweak to allow *declarations* there only has one.
1825414_1;neutral;I was surprised to see this issue still getting so much commentary.
1825414_2;neutral;"I'm going to jump back to Robert's initial pushback here:  ""1."
1825414_3;neutral;Using technical tricks like automatically appending parameters to create unique JobInstance makes alarm bell ring - we should not be trying to do clever arbitrary things in classes that form the foundation of the framework.
1825414_4;neutral;If job instance has a lifecycle that ends with first successful execution we should refuse to start the same job instance ever after.
1825414_6;neutral;We described before that there are times that operators for whatever reason what's to restart a job with the same instance.
1825414_8;neutral;So it's like getting a new copy.
184201_7;neutral;My bad.
187748_25;negative;My  apologies for the confusion.
190531_1;neutral;Same goes for fontSize and fontWeight and other font styles.
192370_6;neutral;But on the other hand I also think if the processor has to do this initialization activity (i.e.
195182_1;neutral;Yeah it helps though I was more questioning whether there's not already a boolean that keeps track of this but apparently not.
1990074_2;neutral;Seems a bit restrictive to me that using rich:comboBox with s:convertEntity only displays entity IDs in the combo.
1990074_3;neutral;rich:comboBox is not a select component by nature - so what is it then if it's not used for selecting stuff?
2014921_1;neutral;Guys this defect is 5 years old now.
2024396_2;neutral;If it's a regression please open a new ticket.
2059085_1;neutral;Yeah I didn't mean to imply that setting a null value was the problem which is why I changed my comment to denote the problem was actually in the federated connector.
2059085_2;neutral;It appears to be a simple cast to the wrong type (from a copy/paste error during coding).
2096621_3;neutral;The instructions are fine.
2096621_4;neutral;Not sure how I got that all wrong.
2096621_5;negative;Sorry again.
2127189_3;neutral;Note to self: Always check for platform-dependent behavior!
2127189_4;neutral;I've tested with Ruby 1.8 Ruby 1.9 JRuby and even Rubinius but all on Linux.
2132048_2;neutral;Someone either needs to write a custom XSD and link it to the document or we need to disable validation for those examples pending another solution.
2148299_1;neutral;This request is unclear.
2148299_3;neutral;Why are you asking us for samples?
2153268_3;negative;Crossing fingers...
2162609_2;positive;Looking forward to your patch.
2181040_10;neutral;Nobody is able to tell what will happen here if something does not work.
2181040_13;neutral;And even if it would be who makes sure that the context loader at the time the shell was created is the same as the context loader at the time the shell is used?
2181040_14;neutral;Can we even be sure that the thread is the same?
2181040_16;neutral;If a threaded management is needed then a new class should be used that ensures the conditions are fulfilled.... that is at last that the context loader is unchanged.
2181040_17;neutral;I know in your webapp this condition might be fulfilled but GroovyShell is not special to web applications.  
2181040_3;neutral;Because of that the default parent is the same loader as the loader that loaded the class GroovyShell - this loader knows the groovy classes.
2181040_4;neutral;Setting the context class loader would require a test if the context loader knows Groovy classes and if this class is the same as the expected loader... what do we do if that is not the case?
2263196_2;neutral;Maybe first see the results of the discussion at: http://www.nabble.com/Undocumenten-constraints---consistency-of-templates-td21863067.html
2264018_1;positive;Thanks for the info David.
2350557_1;neutral;Woo hoo!
2418584_6;neutral;In other words using the setGenerateImportedSchemas() setter or not obviously makes a difference and given the fact that your main XML schema imports/includes the other one I'd suggest that you change your code generation strategy.
2418584_7;neutral;That's basically all I am saying.
247770_1;neutral;I know this is a closed issue but here goes anyway.
291420_2;neutral;Is this according to the spec?
291420_3;neutral;Do I miss something there?
305928_1;neutral;This is a really cool idea but I don't think this is going to make it into TRUNK before the 0.4 branch gets cut.
307884_1;negative;Forgot ASF grant.
319373_1;neutral;Duplicated here TAP5-1017
327900_1;negative;I'm sorry for making it confusing.
351191_2;neutral;SOLR-5232: SolrCloud should distribute updates via streaming rather than buffering.
362807_2;neutral;Maybe instead of overlays try configuring maven-war-plugin {{<packagingExcludes>}}: http://maven.apache.org/plugins/maven-war-plugin/examples/skinny-wars.html
367902_1;neutral;Erick   First of all anyone upgrading should examine CHANGES.txt which would certainly have a note on this explicitly in the upgrading section of that document.
367902_2;neutral;Secondly most point-release upgrades people do are ones in which the config stays the same.
367902_3;neutral;Thirdly the scenario you present in which someone copies a subset of their 3.5 schema would only error if that person ALSO chose to omit the defaultSearchField declaration -- but why would they do that?
367902_6;neutral;If that's true it'd be nice if we had a standard way to annotate such code so we can methodically remove the old stuff.
367902_7;neutral;@deprecated isn't enough because it's just at the method/class level not an internal if branch.
371904_10;neutral;This has been the history of Lucene and the thing about the project that I admired most - heavy hands where checked at the door.
371904_11;neutral;I'm no angel and I'm not perfect about this myself.
371904_2;positive;That is useful advice (call me biased if you'd like).
371904_3;negative;Honestly there is no way around this issue - of course we must discuss and come to some solution regarding Lucene/Solr at this point.
371904_7;neutral;My personal beef in this issue is not with that though - I simply am very offended by heavy handed reverts and such.
371904_8;neutral;I feel the same way about JIRA.
371904_9;neutral;Words before action in my book - many words - hard as that can be for all of us sometimes.
400595_2;neutral;explanation on SM-623
430584_2;neutral;Should this issue be closed?
463810_3;neutral;Thus the case is closed as non-reproducible.
485193_2;neutral;Have a look here: https://en.wikipedia.org/wiki/Interval_(mathematics)#Excluding_the_endpoints
485900_4;neutral;If the dictionary were created with the flag to true then all entries would use a case sensitive comparison.
492465_2;neutral;This JIRA will be closed.
512297_1;neutral;Hi Amardeep  Are we sure that this does not introduce any side effects regressions?
520534_1;neutral;Hi Jacques  The http*.jar are Release 4.0.
571429_10;neutral;A message is already logged.
571429_11;neutral;Continue processing is the right way i think.
571429_2;neutral;@ 1.
571429_4;neutral;It's a feature which seems to be enabled by default.
571429_8;neutral;That would be a improvement in trinidad but that doesn't solve the core problem in MyFaces.
571429_9;neutral;@3.
579540_2;neutral;That's why I need to ask questions now when I want to understand the current logic (as it is not logical for me).
579540_5;neutral;"the logical solution to me was to add the methods to the interface) so I guess I did the right thing opening this bug and asking for your opinion and I can't accept your ""for the sake of sweet Jesus"" in reply."
580699_4;neutral;In many ways I think that the support for 3rd part performance and health monitoring is already there.
609839_2;negative;My misunderstanding.
642894_2;positive;I think this is pretty close to being ready.
643910_1;neutral;{quote} viewColumn v.s.
643910_5;neutral;{quote}  Neither of these produce a copy.
655910_14;neutral;it's not a merge setting and I think it's rather confusing today since we take the merge setting and use it for indexing.
663103_4;neutral;Thats why I think its good to keep them (of course as short and minimal as possible).
670169_6;neutral;I think if you use either LogDoc/ByteSizeMergePolicy forceMerge also does what it says.
673988_4;positive;It's great to see you've gotten the ball rolling Chris.
680798_23;neutral;{quote}  I fail to see why that is a bad thing if we're looking at the rare scenario of having to postpone the sorting decision to search time.
681152_3;neutral;If we're so bent on backcompat I suggest deprecating one of these methods now and removing it in next major release.
684394_3;neutral;Easy to say we can come back to this easy not to.
691763_2;neutral;ConstantScoreQuery and FilterQuery need to AND the filters   together.
704598_2;positive;I'll be happy to edit the wiki when I get this resolved!
711826_6;neutral;Nobody has any permissions unless explicitly granted.
711848_5;neutral;While I am not a spokesperson for my employer by my assessment their interests are aligned with mine -- they sponsor my work and as a consumer of the products that I contribute to it would be bad for them if their investment were to be harmed.
735158_6;neutral;and close this issue ?
740211_1;neutral;How should integer division work for decimals and floating point?
740211_2;neutral;e.g.
740211_4;neutral;4.5 quotient 1.5 => 3 5.9 quotient 1.5 => 3 
742851_7;neutral;"OFFSET X LIMIT N  (slice X _   (top (N ...)     (...)   ))  that is put a slice over the ""top"" and apply the top to N+X."
746297_20;neutral;I will make the change.
784385_13;neutral;I think I would be happy with a process where a weinre build is kicked off for every commit to master.
799225_1;neutral;"Okay ""unfortunately"" nothing  abnormal there."
807596_1;positive;Hi John  I would agree using object notification is probably a cleaner way to do this.
850349_9;neutral;Otherwise the constant will be converted   to DOUBLE.
890867_3;neutral;Contributed by Ashish Singhi.
900441_1;neutral;It will be taken care as part of HADOOP-7642.
921721_4;neutral;I think the rename should follow the same pattern.
954089_6;neutral;If so make the formatting same as it is for rest of codebase on commit?
957374_1;negative;Which API at the thrift client you are referring?
977944_2;neutral;Neither is the rest of this.
980254_1;neutral;I'll make an updated patch.
987792_3;neutral;I think this is what caught me the first time I tried this
988452_2;neutral;I'm going to close this out.
711843_2;neutral; Under copyright law there are several potential kinds of damages one can obtain for infringement.  
711843_3;neutral;The only forms of damage that make practical litigation sense in the FOSS world are *statutory damages* and *attorney's fees*. 
711843_4;neutral;To obtain those kinds of damages a copyright notice is required. 
711843_5;neutral;(There are other requirements for these types of damages also all described in 17 USC 401 et seq.) OTOH if you want to waste your time proving *actual infringement damages* for free software don't bother with a notice but also don't bother trying to find an attorney to argue your case.  
1149971_1;neutral;I forgot to resolve this bug.
1028436_4;neutral;I think there is enough there to close the issue.
1410525_13;neutral;CASE_SENSITIVE boolean=> TRUE    9.
1533424_3;neutral;Of course none that should really matter .
910759_5;neutral;This is going to be a big performance hit.
352557_4;neutral;Committing shortly.
948263_4;neutral;Any objections to committing the security.rb part from the trunk patch to the 0.95 branch now?
953981_7;neutral;Then what's the story for code reuse for different flushers.
997096_12;neutral;else { this.services.getAssignmentManager().assign(e.getKey() true) } is called for another assignment.
810726_1;neutral;OK.
1216174_1;neutral;It is ok for goog.requires to be missing.
1216174_3;neutral;It is not ok for the interface reference not be fully qualified.
675571_1;neutral;OK done added some more javadocs as well.
681403_5;neutral;) then I'm ok with that as well.
253901_1;neutral;Ok.
754664_1;neutral;OK to commit to 1.4.4
1468545_4;neutral;I just hope it does wait forever on sockets or anything stupid like that...  but we'll see.
165429_10;neutral;Unrelated should the PBImpls be moved from yarn-api to yarn-common (They're private anyway).
165429_31;neutral;Unrelated should ApplcaitionTokenIdentifer be renamed to something like AMTokenIdentifier ?
914301_3;neutral;This also seems pretty reproducible.
1412206_5;neutral;if (!jj_semLA || jj_3R_60()) return true     if (jj_3R_61()) return true     return false   }  The simple fix could be to wrap the lookingAhead assignment  after the call within finally block.
1400871_21;neutral;The true   usages are found in calls to executeSubstatement now.
801851_3;neutral;But even if it wasn't it would be totally worthless where it is at.
894752_2;neutral;"audit warning seems to be due to ""hadoop-hdfs-project/hadoop-hdfs-httpfs/dev-support/findbugsExcludeFile.xml""   javadoc warnings also seem to be unrelated. "
339913_2;neutral;But if the expression isgraph(wctob(wc)) evaluates to true (which cannot occur for wc == L' ' of course) then either iswgraph(wc) or iswprint(wc) && iswspace(wc) is true but not both.
1379910_17;neutral;If that's not true then you can pretty much ignore everything in this particular comment...
1124113_2;neutral;It just depends upon how smart the plug in framework and the actual plug in is.
1171690_5;neutral;Plus of course you don't have to hardcode the name of the jarfile.
1148330_21;neutral;Currently we just assume it might be a laggard and thus isSlowTracker() will return true.
439302_13;neutral;Rajith: This is actually not true.
999470_1;neutral;@ Thomas  Your framework is available?
523917_4;neutral;*.. info.ftl might have confused you :)  Divesh
1133185_1;neutral;> I'm confused.
647874_1;neutral;Pretty fancy.
629125_2;neutral;Though it is still a possibility it is pretty corner-case.
1734902_1;neutral;I think there were a mistake.
1013237_40;neutral;Of course this is debatable.
1393183_2;neutral;Of course I have en_US for my locale.
1191331_1;neutral;"This is also true for ""ACCT"" ""MLSD"" ""OPTS"" and ""REIN"""
252097_5;neutral;"Therefore Visa.matches() will now return ""true"" for Mastercards too."
927444_147;neutral;True.
376487_1;neutral;Definitely true!
1028804_2;neutral;Pull it back in if you think different.
1354462_3;neutral;But that's of course completely unrelated to your patch.
1344288_1;neutral;"This might be a stupid comment but shouldn't ""keyDerivationeterceptor"" be ""keyDerivationInterceptor""?"
808440_2;neutral;HttpClient stock code is JDK 1.2 compatible (hell 1.2 is old).
1542459_1;neutral;Brandon's pretty confident but I'd rather not cram it into a minor release just in case there's something we missed.  
1494522_3;neutral;I encounter the same NullPointerException in the 4.1.0 source code release but currently I don't have a git 4.1 environment to verify it.
921876_1;neutral;Matt are you still working on this?
354030_1;neutral;James I think it is time to do some of the tasks that you have outlined and I'm willing to do the work.
616442_11;neutral;I'm fairly convinced that signing is the only way to go without turning the knobs so far up that the AM is pretty useless (no images!
1525684_2;neutral;Start an app with all network connections off and try to do a console.log(navigator.onLine) and it will return true.
802775_3;neutral;Please do not forget about adding the ASL header to all new classes.
422950_6;neutral;Matt
563727_3;neutral;I will take this into account of course.
642690_1;neutral;Ah of course.
1138883_2;neutral;Must have been confused.
797050_1;neutral;Of course I meant 2.1.8 beta not 2.1.8 dev.
1188068_7;neutral;This seems backward to me (but of course I'm no expert in this area).
812311_2;neutral;Specially the framework.
1079285_3;neutral;This may fit for Pregel but not for our Framework since our communication is much more expensive.
1043215_2;neutral;Patch is pretty trivial but gives +15% on MT/SerialBench on 2-core Core2.
948627_2;neutral;Please re-open if I'm confused.
901480_2;neutral;You mixing fd and HostComparator confused me.
291117_1;neutral;Of course there is no NotNullException.
582041_2;neutral;of course it could be built on the fly...
697378_2;neutral;Of course this only applies if someone where to finish 831 and it where accepted...
736235_23;neutral;After a while that .api package will get pretty crowded too.
923019_2;neutral;I will post a new patch pretty soon.
526030_1;neutral;Framework translations in rev 701679. 
806565_1;neutral;How about a slightly different take?
797855_2;neutral;Damn copy/paste programming.
884638_2;neutral;If so that's a pretty bad admin experience.
1180608_9;neutral;It seems pretty reliable.
1064886_7;neutral;The framework is incomplete without it.
344362_1;neutral;In revision 1064741 the framework is functional and activated for the enhancer.
1027863_2;neutral;Is there a way to stop the hbase with the regionserver dead?
142826_1;neutral;If I am not wrong the follower that is stuck never accepts the leadership of the Leader in the ensemble because it is an established ensemble and it sees no quorum in it.
934190_2;neutral;The 0.95 branch is dead and defunct.
1629813_2;neutral;But I didn't get any memory errors.
1110621_4;neutral;It was confusing for me too.
371565_1;neutral;Hmmm... confusing.
525362_4;neutral;Doing things based on an organizationPartyId associated with the user is BAD BAD BAD and basically kills the multi-organization support in OFBiz.
942970_16;neutral;So I'm totally +1 for the HBASE-8723 patch.
1010631_15;neutral;The verification of state over in timeout monitor before acting is another aspect?
544748_3;neutral;The number of failed tests is pretty high compared to last time's performance (67 bad vs 3 last time).
559554_2;neutral;Too late I'm away to bed and have lost concentration.
746320_6;neutral;Converting to a double[ ] is where the precision is lost.
691777_3;neutral;"And PayloadTermQuery lost an ""if (includeSpanScore)""?"
255447_1;neutral;The CDE is using the base UIMA framework to get the metadata.
720901_17;neutral;However I'd be interested if later this functionality can also be used by ServiceMix i.e.
368737_2;neutral;It's named .gitignore which may be confusing.
918780_3;neutral;The original replica of RUR may in finalized state.
1409700_7;neutral;I just noticed that!)
1453222_1;neutral;volatile prevents the variables from being cached in the registers and creates a memory barrier so that's not that surprising to see an impact on the performances.
1321602_1;neutral;The Felix framework does not support exporting/importing the default package.
255447_3;neutral;"Even during the full-blown ""validation"" of the descriptors (done just before ""saving"") the CDE is invoking the base UIMA framework in  special mode to prevent instantiation."
906649_3;neutral;Move startTime from DecommingStatus to DatanodeDescriptor so startTime could be used to represent either decommissioning or dead start time 2.
1583673_2;neutral;once this error occurs the route cannot be used any more.
